,ID,TIME,FEATURE_0,FEATURE_1,ACTION,RISK,OG_CLUSTER
840,31,14,2.8849288540280136,-2.0186639102538004,0,-0.004,12
841,31,15,2.197139721316135,-1.1919746877794672,1,-0.004,7
842,31,16,2.207069469421427,-2.68415847754214,1,-0.004,12
843,31,17,2.846853004734715,-3.9129375441563883,1,-0.004,17
844,31,18,2.369224742651099,-4.847420015320531,1,-0.004,22
845,31,19,2.3080491581891267,-4.59829535651598,2,-0.004,22
846,31,20,3.992343117052902,-4.969956069485463,0,-0.004,23
847,31,21,3.0616758381885933,-3.9915065168622306,0,-0.004,18
848,31,22,3.7225708271538225,-2.448285702880908,0,-0.004,13
849,31,23,3.3643475785833177,-1.2232205226840644,1,-0.004,8
850,31,24,3.789269879078717,-2.5311113807893006,0,-0.004,13
851,31,25,3.0133124886515987,-1.0004721399466008,2,-0.004,8
852,31,26,4.435721805541363,-1.5658425968763834,1,-0.004,9
853,31,27,4.289104501531765,-2.532687371115209,1,-0.004,14
854,31,28,4.190446353402081,-3.304838952323006,1,-0.004,19
855,31,29,4.462528679925827,-4.219722988641436,None,1.0,24
856,32,0,0.7125501093332917,-0.6859889911381891,2,-0.004,0
857,32,1,1.3288015928977575,-0.2362929117483582,0,-0.004,1
858,32,2,1.064735427118952,-0.3571872473078118,2,-0.004,1
859,32,3,2.750214433530201,-0.7191980587393546,1,-0.004,2
860,32,4,2.2279411189343152,-1.6721359696419378,1,-0.004,7
861,32,5,2.399007875167798,-2.6988510293671997,2,-0.004,12
862,32,6,2.5253248717154078,-2.5830383854369816,0,-0.004,12
863,32,7,2.213975606381623,-1.4470318968693747,1,-0.004,7
864,32,8,2.3653216853028587,-2.269061431023111,2,-0.004,12
865,32,9,2.445686209134125,-2.8024062453229535,2,-0.004,12
866,32,10,2.3519263804822614,-2.40746196070024,1,-0.004,12
867,32,11,2.288556493431515,-3.0932351907859896,0,-0.004,17
868,32,12,2.1939130316231044,-2.4755505589857103,1,-0.004,12
869,32,13,2.2030784130811276,-3.0340735057700727,1,-0.004,17
870,32,14,2.655919122244616,-4.048401211025837,2,-0.004,22
871,32,15,3.2935008113879887,-4.882508604061927,0,-0.004,23
872,32,16,3.7864327538311287,-3.7393744904467625,0,-0.004,18
873,32,17,3.935240419504571,-2.3412293333970466,2,-0.004,13
874,32,18,3.4126589821477715,-2.8666923076821047,0,-0.004,13
875,32,19,3.7681648425475807,-1.369767346931494,2,-0.004,8
876,32,20,4.3150279649739245,-1.2478596913729634,3,-0.004,9
877,32,21,3.3862237321260444,-1.85297506408414,2,-0.004,8
878,32,22,4.315052492347757,-1.9403552077798838,0,-0.004,9
879,32,23,4.111110869577552,-0.7321678350198793,0,-0.004,4
880,32,24,4.454819012735877,-0.42057711746948867,1,-0.004,4
881,32,25,4.583887159164396,-1.0326522870988466,3,-0.004,9
882,32,26,3.9455493735586664,-1.8916698044722233,2,-0.004,8
883,32,27,4.428550842570428,-1.6403402542827301,2,-0.004,9
884,32,28,4.50914816973415,-1.5736502535254044,1,-0.004,9
885,32,29,4.194585884199853,-2.6513910526066216,1,-0.004,14
886,33,0,0.15988043366608007,-0.5731104681532951,2,-0.004,0
887,33,1,1.3684744089369034,-0.7609717083093628,0,-0.004,1
888,33,2,1.53501729157817,-0.9531902163275028,3,-0.004,1
889,33,3,0.16443130572898268,-0.5356850167436654,2,-0.004,0
890,33,4,1.956012157245762,-0.4056759853054063,2,-0.004,1
891,33,5,2.425516047548014,-0.3806581724280682,3,-0.004,2
892,33,6,1.0523419127956841,-0.9236668569412063,1,-0.004,1
893,33,7,1.2896242618620786,-1.7106455784980121,0,-0.004,6
894,33,8,1.9037670335207593,-0.31402015590368937,0,-0.004,1
895,33,9,1.9769035926788434,-0.655830643545199,2,-0.004,1
896,33,10,2.912673483124376,-0.28917982391155006,1,-0.004,2
897,33,11,2.618676205608371,-1.6217326952477837,2,-0.004,7
898,33,12,2.0311174751006433,-1.901085215786975,2,-0.004,7
899,33,13,2.71082443748705,-1.4786231786974606,1,-0.004,7
900,33,14,2.5520605853851914,-2.800412833194313,1,-0.004,12
901,33,15,2.9918929150697107,-3.1118623881632113,1,-0.004,17
902,33,16,2.7468076968842148,-4.4389947048765395,1,-0.004,22
903,33,17,2.88962562344318,-4.463588046883475,2,-0.004,22
904,33,18,3.065519932161378,-4.788271374003386,0,-0.004,23
905,33,19,3.930757022530805,-3.416513605654681,0,-0.004,18
906,33,20,3.2830119833586084,-2.794805957264707,0,-0.004,13
907,33,21,3.0944095308787753,-1.3587450003384918,2,-0.004,8
908,33,22,4.278917145231205,-1.2328358889596256,2,-0.004,9
909,33,23,4.947479009166738,-1.725652277352384,3,-0.004,9
910,33,24,3.4834033091177874,-1.0746739136574885,2,-0.004,8
911,33,25,4.086298854492558,-1.7818992263354838,1,-0.004,9
912,33,26,4.873029956155547,-2.407424583550786,1,-0.004,14
913,33,27,4.0965133216389065,-3.5268360019779372,1,-0.004,19
914,33,28,4.803264704455802,-4.576519597126586,None,1.0,24
915,34,0,0.7856400505957345,-0.07254139644037638,2,-0.004,0
916,34,1,1.2876869176697232,-0.13206748583799666,2,-0.004,1
917,34,2,2.5093930261552835,-0.7337636266489748,1,-0.004,2
918,34,3,2.521107629799212,-1.8142835522196372,1,-0.004,7
919,34,4,2.4629060965832337,-2.651420318787631,3,-0.004,12
920,34,5,2.063516477474871,-2.5653375396942937,1,-0.004,12
921,34,6,2.0194457221604276,-3.3988880746321324,1,-0.004,17
922,34,7,2.1709151588218654,-4.845330585270147,2,-0.004,22
923,34,8,3.581045075450609,-4.823211802138343,0,-0.004,23
924,34,9,3.9179117450967498,-3.48321610976763,2,-0.004,18
925,34,10,3.603619658522075,-3.9065908229049358,1,-0.004,18
926,34,11,3.104467517376932,-4.949695454554802,0,-0.004,23
927,34,12,3.464496736936719,-3.621619371923595,0,-0.004,18
928,34,13,3.6345806735872026,-2.039855967738174,0,-0.004,13
929,34,14,3.7005966100891943,-1.0611810464853215,3,-0.004,8
930,34,15,3.5794638908803464,-1.6510555620849083,2,-0.004,8
931,34,16,4.1083436640094755,-1.9269117078714435,1,-0.004,9
932,34,17,4.706039808516811,-2.7839076264642815,1,-0.004,14
933,34,18,4.547144905209973,-3.126796165573067,0,-0.004,19
934,34,19,4.820818664743475,-2.7200788456245806,1,-0.004,14
935,34,20,4.226542574287515,-3.7108234406903704,1,-0.004,19
936,34,21,4.838618982491408,-4.587915709805207,None,1.0,24
937,35,0,0.4059629197044583,-0.7053816365814158,2,-0.004,0
938,35,1,1.08701591279728,-0.617432067073957,2,-0.004,1
939,35,2,2.0508046399128026,-0.38861500899490165,3,-0.004,2
940,35,3,1.9831227085846042,-0.22000247145208018,2,-0.004,1
941,35,4,2.275410601532839,-0.5278540019436958,1,-0.004,2
942,35,5,2.6600734492244236,-1.0902393307603118,1,-0.004,7
943,35,6,2.11435924840732,-2.0211952096125128,1,-0.004,12
944,35,7,2.517486771470368,-3.7580548898060178,0,-0.004,17
945,35,8,2.6289431108867585,-2.9914070704421185,2,-0.004,12
946,35,9,2.593824454313967,-2.7145725325509815,1,-0.004,12
947,35,10,2.666972545859524,-3.757386320178037,1,-0.004,17
948,35,11,2.945548622244982,-4.744027397775423,2,-0.004,22
949,35,12,3.9083429451416203,-4.0638454131756525,0,-0.004,23
950,35,13,3.9145066429962765,-3.036371253191337,3,-0.004,18
951,35,14,3.9039758396736386,-3.0313008138968147,3,-0.004,18
952,35,15,3.366727170572408,-3.5452412601170753,3,-0.004,18
953,35,16,3.0581690034705264,-3.640571821693842,3,-0.004,18
954,35,17,3.0683805724528743,-3.7511919247382255,0,-0.004,18
955,35,18,3.7914205649280612,-2.3365957849930297,0,-0.004,13
956,35,19,3.599241115543545,-1.0888661009834202,2,-0.004,8
957,35,20,4.881866056652299,-1.0897769401490154,1,-0.004,9
958,35,21,4.057518205279347,-2.975005107199906,1,-0.004,14
959,35,22,4.608612040053831,-3.1935796669976835,1,-0.004,19
960,35,23,4.572135979479368,-4.429901530999421,None,1.0,24
961,36,0,0.789392109868144,-0.6324437900305534,2,-0.004,0
962,36,1,1.8086808770885918,-0.2698818108308898,2,-0.004,1
963,36,2,2.4966437617119555,-0.6541747283807536,1,-0.004,2
964,36,3,2.66123659089069,-1.241482935196879,1,-0.004,7
965,36,4,2.8966971800712886,-2.0191988864805257,1,-0.004,12
966,36,5,2.5218877962591453,-3.524220664087647,1,-0.004,17
967,36,6,2.976436044485663,-4.436417747932319,3,-0.004,22
968,36,7,1.4102455182914122,-4.065479906162538,2,-0.004,21
969,36,8,2.202788555657459,-4.789684044546345,3,-0.004,22
970,36,9,1.6526322429676439,-4.585729622154654,2,-0.004,21
971,36,10,2.093499550140296,-4.553662692349459,2,-0.004,22
972,36,11,3.303658378043645,-4.463601888109703,0,-0.004,23
973,36,12,3.2556459027963127,-3.7792578147955322,0,-0.004,18
974,36,13,3.0046998577664135,-2.4774833743402342,0,-0.004,13
975,36,14,3.2531173033950784,-1.010709082821946,3,-0.004,8
976,36,15,3.459631303865376,-1.9905144793144973,2,-0.004,8
977,36,16,4.81096131028803,-1.5496060459923555,1,-0.004,9
978,36,17,4.952307696499599,-2.686998006846045,1,-0.004,14
979,36,18,4.250616134931919,-3.3702048290425166,0,-0.004,19
980,36,19,4.142283525632865,-2.7049617554243897,1,-0.004,14
981,36,20,4.885007701394147,-3.3937907927312057,1,-0.004,19
982,36,21,4.305489540525034,-4.7728891132093825,None,1.0,24
983,37,0,0.001954102927611334,-0.29758967952053417,2,-0.004,0
984,37,1,1.8999491047319268,-0.7579393521837304,2,-0.004,1
985,37,2,2.580334210669746,-0.017491459718029456,1,-0.004,2
986,37,3,2.493780446177779,-1.4557466420404297,1,-0.004,7
987,37,4,2.130718682626604,-2.594077210411881,1,-0.004,12
988,37,5,2.1762099649199764,-3.3612732796280103,0,-0.004,17
989,37,6,2.6723108551816916,-2.5470280951372763,1,-0.004,12
990,37,7,2.844231187717615,-3.616205506816268,1,-0.004,17
991,37,8,2.713933802232935,-4.367356914723511,1,-0.004,22
992,37,9,2.5993162613277767,-4.192016880265882,2,-0.004,22
993,37,10,3.913396877072258,-4.493797173435748,0,-0.004,23
994,37,11,3.5859100244693276,-3.3180103362197015,0,-0.004,18
995,37,12,3.4908815975278724,-2.43142861176465,2,-0.004,13
996,37,13,3.720312743372612,-2.681454327167128,0,-0.004,13
997,37,14,3.693006462673883,-1.8705588113801028,2,-0.004,8
998,37,15,4.535327712626908,-1.4128323409944927,1,-0.004,9
999,37,16,4.574894006295422,-2.9415360029766378,1,-0.004,14
1000,37,17,4.511363586908539,-3.387192934762882,1,-0.004,19
1001,37,18,4.780461003313772,-4.780001108126295,None,1.0,24
1002,38,0,0.3202105085219864,-0.5435854400248658,1,-0.004,0
1003,38,1,0.08709695714345989,-0.7164204434800356,3,-0.004,0
1004,38,2,0.29765177925774744,-0.24590937092001675,2,-0.004,0
1005,38,3,1.654755295293123,-0.5738607545156801,3,-0.004,1
1006,38,4,0.17912546806244378,-0.37151928704971615,1,-0.004,0
1007,38,5,0.15777383349277896,-0.181933095392651,2,-0.004,0
1008,38,6,1.8559600336944264,-0.17562787521080225,2,-0.004,1
1009,38,7,2.8491161694100207,-0.9804285138374442,2,-0.004,2
1010,38,8,2.637230218860899,-0.29474619325180695,1,-0.004,2
1011,38,9,2.2048109235135565,-1.2929428047536042,2,-0.004,7
1012,38,10,2.959454824735045,-1.4623315699790007,1,-0.004,7
1013,38,11,2.3177769496160936,-2.1654885565037816,3,-0.004,12
1014,38,12,2.34696061010991,-2.7468635195070767,1,-0.004,12
1015,38,13,2.753927556523299,-3.8153471939130696,1,-0.004,17
1016,38,14,2.4092337378818867,-4.703891466035537,2,-0.004,22
1017,38,15,3.3957981351122477,-4.140910867036558,0,-0.004,23
1018,38,16,3.0958858367205297,-3.702336283795367,1,-0.004,18
1019,38,17,3.43675864273541,-4.605883437118173,2,-0.004,23
1020,38,18,3.25363881557801,-4.852647892970169,0,-0.004,23
1021,38,19,3.877704366738643,-3.755810118054379,3,-0.004,18
1022,38,20,3.8902350380632025,-3.371869835260926,3,-0.004,18
1023,38,21,3.1306256008679476,-3.8661856692165752,1,-0.004,18
1024,38,22,3.4036192243569072,-4.128347588561994,2,-0.004,23
1025,38,23,3.434075737622703,-4.492246161935141,1,-0.004,23
1026,38,24,3.2180818199095786,-4.894333510162056,1,-0.004,23
1027,38,25,3.198481130461468,-4.879681507231637,1,-0.004,23
1028,38,26,3.087061597155941,-4.021712200024987,1,-0.004,23
1029,38,27,3.5317992238096663,-4.601539979899224,0,-0.004,23
1030,38,28,3.5907345318104187,-3.43021112593656,0,-0.004,18
1031,38,29,3.3783378519931784,-2.3816688089117095,0,-0.004,13
1032,39,0,0.014515597602015262,-0.3359421911452557,2,-0.004,0
1033,39,1,1.361093897248776,-0.5213874362749207,0,-0.004,1
1034,39,2,1.9399670282635997,-0.37532821360325874,2,-0.004,1
1035,39,3,2.4525956047787285,-0.7998406450777051,1,-0.004,2
1036,39,4,2.0878734847028575,-1.1351200981060112,1,-0.004,7
1037,39,5,2.2902409124192187,-2.2317132303146416,1,-0.004,12
1038,39,6,2.374910484183982,-3.4316505079885684,1,-0.004,17
1039,39,7,2.7161953801788368,-4.321765759701099,0,-0.004,22
1040,39,8,2.584624238310057,-3.146561727525581,1,-0.004,17
1041,39,9,2.3229751313664044,-4.9172583526621345,2,-0.004,22
1042,39,10,3.1100007548699073,-4.360655775483056,0,-0.004,23
1043,39,11,3.6774886583343,-3.6795985050484323,0,-0.004,18
1044,39,12,3.4905321887399547,-2.6394060181869197,0,-0.004,13
1045,39,13,3.4567735361942487,-1.557894808580826,2,-0.004,8
1046,39,14,4.733627351289759,-1.1887256316862032,1,-0.004,9
1047,39,15,4.583430483044583,-2.0229202554949595,3,-0.004,14
1048,39,16,4.094409833640919,-2.636031834490322,1,-0.004,14
1049,39,17,4.6444152590269105,-3.9999043142159585,1,-0.004,19
1050,39,18,4.873944930096948,-4.8934386047474705,None,1.0,24
1051,40,0,0.10220793695565755,-0.05699743832768178,0,-0.004,0
1052,40,1,0.25927544717318396,-0.6365809335752101,2,-0.004,0
1053,40,2,1.8759766078747524,-0.7142075288693958,2,-0.004,1
1054,40,3,2.119067363401544,-0.7299284368406019,0,-0.004,2
1055,40,4,2.577523935403261,-0.8863561643595691,3,-0.004,2
1056,40,5,1.1120604220538692,-0.9519630430936785,1,-0.004,1
1057,40,6,1.0212671383276848,-1.6568224360702772,0,-0.004,6
1058,40,7,1.136694157182656,-0.33137313231443133,2,-0.004,1
1059,40,8,2.3517377266439508,-0.7331255031768318,0,-0.004,2
1060,40,9,2.625598246461908,-0.44898622003121036,2,-0.004,2
1061,40,10,2.5390925848511112,-0.11359867870724183,1,-0.004,2
1062,40,11,2.336441966713701,-1.6127781957623424,1,-0.004,7
1063,40,12,2.6673660849732412,-2.506672813892954,1,-0.004,12
1064,40,13,2.380619163938914,-3.344370483661402,0,-0.004,17
1065,40,14,2.874193396806316,-2.9570840353207553,2,-0.004,12
1066,40,15,2.4687765586347012,-2.0123481604828686,1,-0.004,12
1067,40,16,2.049793036242831,-3.1964943024402244,1,-0.004,17
1068,40,17,2.257512287914806,-4.932317044754038,3,-0.004,22
1069,40,18,1.9923361836973794,-4.619028688792583,2,-0.004,21
1070,40,19,2.722700282659626,-4.06083658271089,2,-0.004,22
1071,40,20,3.708859358380738,-4.768402232431796,2,-0.004,23
1072,40,21,3.456453190489144,-4.950413722538333,0,-0.004,23
1073,40,22,3.1109726267530804,-3.293137150115888,3,-0.004,18
1074,40,23,3.2857978833963006,-3.523338878809044,3,-0.004,18
1075,40,24,3.3054366880351678,-3.5469307422412726,1,-0.004,18
1076,40,25,3.1816451033845463,-4.990906745198113,0,-0.004,23
1077,40,26,3.355920356649748,-3.7706164260932566,1,-0.004,18
1078,40,27,3.759987743246729,-4.158815506345425,1,-0.004,23
1079,40,28,3.912319358669623,-4.93501145388968,0,-0.004,23
1080,40,29,3.347395214101872,-3.561756029746925,1,-0.004,18
1081,41,0,0.5520589265304284,-0.4689775455544778,2,-0.004,0
1082,41,1,1.986713357164742,-0.07857543907201248,2,-0.004,1
1083,41,2,2.117454359822165,-0.3308818323450474,3,-0.004,2
1084,41,3,1.2097901476506965,-0.17205932382888645,0,-0.004,1
1085,41,4,1.1367315936007687,-0.28349503730544723,1,-0.004,1
1086,41,5,1.5189885141267767,-1.4143652654914138,0,-0.004,6
1087,41,6,1.9822605100700095,-0.22738597012496675,1,-0.004,1
1088,41,7,1.2152652526648662,-1.3554852033925495,3,-0.004,6
1089,41,8,1.6495447094890536,-1.5822150625959783,3,-0.004,6
1090,41,9,1.5092905550449074,-1.2301827659518616,0,-0.004,6
1091,41,10,1.246964526904354,-0.8019531016702367,1,-0.004,1
1092,41,11,1.5248133418844516,-1.6906167537124859,0,-0.004,6
1093,41,12,1.2107977319750725,-0.10350189512639796,2,-0.004,1
1094,41,13,2.9420438850317074,-0.42798355056193127,1,-0.004,2
1095,41,14,2.7583961050112364,-1.328079058336216,1,-0.004,7
1096,41,15,2.9096322782241346,-2.5682592580146295,2,-0.004,12
1097,41,16,2.373570775272129,-2.127497755342284,2,-0.004,12
1098,41,17,2.0324451265231875,-2.8218927099321585,1,-0.004,12
1099,41,18,2.6146851572590304,-3.9276999422555092,0,-0.004,17
1100,41,19,2.6527928679439046,-2.4710749255853166,1,-0.004,12
1101,41,20,2.6909759139749734,-3.7660483898637853,1,-0.004,17
1102,41,21,2.3776690247990224,-4.03895810008895,2,-0.004,22
1103,41,22,3.9524790241402536,-4.711450698958986,0,-0.004,23
1104,41,23,3.4764088037410037,-3.251160247548156,0,-0.004,18
1105,41,24,3.113111661597227,-2.3533556962400546,1,-0.004,13
1106,41,25,3.6687986869269,-3.808014987692412,0,-0.004,18
1107,41,26,3.962021661466284,-2.9787607062962467,0,-0.004,13
1108,41,27,3.7084453922483505,-1.4252827360031708,1,-0.004,8
1109,41,28,3.244693331930987,-2.436705205429281,0,-0.004,13
1110,41,29,3.80376834188568,-1.3078835386443326,2,-0.004,8
1111,42,0,0.3140160799888412,-0.2637428755566984,2,-0.004,0
1112,42,1,1.6481812564855858,-0.15311644457420426,2,-0.004,1
1113,42,2,2.5675229881034856,-0.3778170177461727,1,-0.004,2
1114,42,3,2.175792309535159,-1.7590407903815537,0,-0.004,7
1115,42,4,2.1849512336168093,-0.8583399751109945,1,-0.004,2
1116,42,5,2.381310412140712,-1.8668551965303761,1,-0.004,7
1117,42,6,2.6521195044106882,-2.803140156641047,1,-0.004,12
1118,42,7,2.716396428264411,-3.755341661114941,1,-0.004,17
1119,42,8,2.640997438942004,-4.7823244737806485,3,-0.004,22
1120,42,9,1.4088083386217145,-4.2757423637913385,1,-0.004,21
1121,42,10,1.9500392343962654,-4.163467525910642,2,-0.004,21
1122,42,11,2.9647793459134197,-4.12159671173585,0,-0.004,22
1123,42,12,2.706176753952991,-3.1147496344311545,2,-0.004,17
1124,42,13,2.4816367134141286,-3.7643637904489005,0,-0.004,17
1125,42,14,2.6985796258736983,-2.0480158905438177,1,-0.004,12
1126,42,15,2.750053197860081,-3.5694584330623442,2,-0.004,17
1127,42,16,2.038115249917116,-3.892111272709588,3,-0.004,17
1128,42,17,2.6827305500072427,-3.146707778538576,1,-0.004,17
1129,42,18,2.668565213274425,-4.504037607680534,2,-0.004,22
1130,42,19,3.698930924993847,-4.174486196596008,0,-0.004,23
1131,42,20,3.776676528769922,-3.2051588691557287,3,-0.004,18
1132,42,21,3.777743939292514,-3.489796358391387,0,-0.004,18
1133,42,22,3.987560782359839,-2.8855903712501547,0,-0.004,13
1134,42,23,3.566286390033557,-1.4687970968956259,3,-0.004,8
1135,42,24,3.9259657772863807,-1.5065700875315469,2,-0.004,8
1136,42,25,4.8663441587849565,-1.1948102483979333,1,-0.004,9
1137,42,26,4.624509902547551,-2.699431717500837,1,-0.004,14
1138,42,27,4.069348751140976,-3.076035725690383,1,-0.004,19
1139,42,28,4.035076747154699,-4.671203321240839,None,1.0,24
1140,43,0,0.43209970730109815,-0.4187323673113805,2,-0.004,0
1141,43,1,1.8875068331914162,-0.3788759525853832,2,-0.004,1
1142,43,2,2.2980031569537958,-0.16455577277871924,1,-0.004,2
1143,43,3,2.344616897387407,-1.078770761627169,1,-0.004,7
1144,43,4,2.8083575792966142,-2.7950718542621065,1,-0.004,12
1145,43,5,2.9378417644017727,-3.35168551507813,0,-0.004,17
1146,43,6,2.3039965167686765,-2.2588551160844705,1,-0.004,12
1147,43,7,2.0674900837457146,-3.2246598967632427,1,-0.004,17
1148,43,8,2.493410163383189,-4.779181167694846,2,-0.004,22
1149,43,9,3.2745517891607774,-4.1558391250686695,2,-0.004,23
1150,43,10,3.5383246500268757,-4.244120548502914,2,-0.004,23
1151,43,11,3.2798503252428826,-4.460292872393976,2,-0.004,23
1152,43,12,3.0877145706330795,-4.503584701548684,0,-0.004,23
1153,43,13,3.935633843565461,-3.782031461047329,1,-0.004,18
1154,43,14,3.6511360814807365,-4.539393184384159,0,-0.004,23
1155,43,15,3.7039308389486676,-3.928539099345281,0,-0.004,18
1156,43,16,3.2556477418489855,-2.8691740724201305,0,-0.004,13
1157,43,17,3.325667267054036,-1.9017851702767463,3,-0.004,8
1158,43,18,3.9145428127678086,-1.6278752151441966,2,-0.004,8
1159,43,19,4.138325866089451,-1.0476034032158568,1,-0.004,9
1160,43,20,4.659798740794215,-2.9038960756443757,3,-0.004,14
1161,43,21,4.041969900389612,-2.298063119126513,3,-0.004,14
1162,43,22,4.916944815503516,-2.9978524600015373,1,-0.004,14
1163,43,23,4.331656208461535,-3.579373101655246,1,-0.004,19
1164,43,24,4.852600710292893,-4.098794928538382,None,1.0,24
1165,44,0,0.1731618850517136,-0.06795572326290966,2,-0.004,0
1166,44,1,1.3370809307064564,-0.2737178624687021,2,-0.004,1
1167,44,2,2.4099792873274026,-0.2723017535290878,3,-0.004,2
1168,44,3,1.981091975275025,-0.18152789394030588,0,-0.004,1
1169,44,4,1.7603995119142795,-0.0671968677814565,1,-0.004,1
1170,44,5,1.655649487088867,-1.4782445108579387,0,-0.004,6
1171,44,6,1.400847153973893,-0.6643771218712637,2,-0.004,1
1172,44,7,2.139328498669626,-0.4692338686514608,2,-0.004,2
1173,44,8,2.6714889639382084,-0.12887193646816708,1,-0.004,2
1174,44,9,2.357267283089625,-1.5824783289240378,1,-0.004,7
1175,44,10,2.2769113484534724,-2.1275373564725437,1,-0.004,12
1176,44,11,2.153629505762671,-3.315209621541017,0,-0.004,17
1177,44,12,2.6927124632004817,-2.497869567412511,1,-0.004,12
1178,44,13,2.869672110907749,-3.912553756064438,1,-0.004,17
1179,44,14,2.6878014966586887,-4.5403250630062715,2,-0.004,22
1180,44,15,3.9534858637552937,-4.584336763109687,0,-0.004,23
1181,44,16,3.519334340708421,-3.3512810564475872,2,-0.004,18
1182,44,17,3.889741999721112,-3.417675807268839,0,-0.004,18
1183,44,18,3.471355909537705,-2.7927649879947074,1,-0.004,13
1184,44,19,3.4528842276946876,-3.2088276010006753,1,-0.004,18
1185,44,20,3.4825739411276078,-4.149513596395548,0,-0.004,23
1186,44,21,3.0382026363131485,-3.268272808838458,1,-0.004,18
1187,44,22,3.426153207221275,-4.895950378482299,0,-0.004,23
1188,44,23,3.825498135515769,-3.2276456410697385,0,-0.004,18
1189,44,24,3.2049534356026976,-2.800725488588051,0,-0.004,13
1190,44,25,3.31220945028678,-1.746794601265095,3,-0.004,8
1191,44,26,3.741347202637817,-1.7008906076408108,1,-0.004,8
1192,44,27,3.453763460089219,-2.8439350250049777,0,-0.004,13
1193,44,28,3.8068596452882026,-1.0714768598302975,0,-0.004,8
1194,44,29,3.19074445808167,-1.44206151981657,0,-0.004,8
1195,45,0,0.26776736666519485,-0.8388325911551754,2,-0.004,0
1196,45,1,1.737547953216799,-0.8086689383072494,1,-0.004,1
1197,45,2,1.822337570581198,-1.4120464349666821,0,-0.004,6
1198,45,3,1.1361527536942782,-0.9175063117093641,2,-0.004,1
1199,45,4,2.867004321739181,-0.43787851459668403,0,-0.004,2
1200,45,5,2.9033429985608676,-0.7497516747547698,1,-0.004,2
1201,45,6,2.950301127606406,-1.2767946251296378,0,-0.004,7
1202,45,7,2.856298201914284,-0.27961013160336845,0,-0.004,2
1203,45,8,2.680016879236036,-0.4444379559324634,2,-0.004,2
1204,45,9,2.6905853433108207,-0.07267558712356603,1,-0.004,2
1205,45,10,2.4501263198158387,-1.914409789919103,1,-0.004,7
1206,45,11,2.637800885556498,-2.4268811308714517,0,-0.004,12
1207,45,12,2.4422067195777233,-1.3739844169303177,1,-0.004,7
1208,45,13,2.3726169436890645,-2.0128975165242027,1,-0.004,12
1209,45,14,2.5949308575761605,-3.128414029506825,0,-0.004,17
1210,45,15,2.342127780545839,-2.512226449121559,1,-0.004,12
1211,45,16,2.2019069814322982,-3.3247103891742773,1,-0.004,17
1212,45,17,2.7579754310129365,-4.535417430798533,2,-0.004,22
1213,45,18,3.027113146894324,-4.35261586208303,2,-0.004,23
1214,45,19,3.5862844654409463,-4.120251453446503,0,-0.004,23
1215,45,20,3.298720044691687,-3.063348562590294,0,-0.004,18
1216,45,21,3.9902274448161585,-2.7712422938080206,0,-0.004,13
1217,45,22,3.2068892887561447,-1.2467796421045407,2,-0.004,8
1218,45,23,4.2479721463933275,-1.0028381375149484,2,-0.004,9
1219,45,24,4.048844014764462,-1.5769547324070259,1,-0.004,9
1220,45,25,4.14275198764489,-2.8228938789354463,0,-0.004,14
1221,45,26,4.611415888800778,-1.3446323943376797,0,-0.004,9
1222,45,27,4.340712549476828,-0.4800148011906229,1,-0.004,4
1223,45,28,4.4816657880245065,-1.168644708325381,1,-0.004,9
1224,45,29,4.805307296035829,-2.0085615817927076,1,-0.004,14
1225,46,0,0.07229356252720676,-0.6547346352154046,2,-0.004,0
1226,46,1,1.896808794831779,-0.3430325715331831,2,-0.004,1
1227,46,2,2.962266159732539,-0.14029797672214317,1,-0.004,2
1228,46,3,2.977076813653886,-1.3221870403660847,3,-0.004,7
1229,46,4,2.185147758971983,-1.0029463584561258,1,-0.004,7
1230,46,5,2.4696043745168765,-2.418116069161692,0,-0.004,12
1231,46,6,2.968500465936501,-1.9803025397490788,1,-0.004,7
1232,46,7,2.1833384809870977,-2.936792477359124,1,-0.004,12
1233,46,8,2.935019751984986,-3.945143339418571,1,-0.004,17
1234,46,9,2.5989381208542337,-4.407330765694931,2,-0.004,22
1235,46,10,3.273805707872201,-4.2813453680306575,2,-0.004,23
1236,46,11,3.415577883762101,-4.464609582109005,0,-0.004,23
1237,46,12,3.5436164538960204,-3.8551912755411015,2,-0.004,18
1238,46,13,3.2547986123745245,-3.096304603066636,0,-0.004,18
1239,46,14,3.1070617114879853,-2.602821420640379,3,-0.004,13
1240,46,15,3.6917686691040865,-2.1836028639161027,2,-0.004,13
1241,46,16,3.705345539954643,-2.86463577362733,0,-0.004,13
1242,46,17,3.727095501801602,-1.3858897126916103,3,-0.004,8
1243,46,18,3.510819214526984,-1.9514182583758692,2,-0.004,8
1244,46,19,4.530326520293447,-1.6160587781021807,0,-0.004,9
1245,46,20,4.845973435599785,-0.428447310498951,1,-0.004,4
1246,46,21,4.963256793913365,-1.9626842761479137,1,-0.004,9
1247,46,22,4.505254933894745,-2.521587338035981,0,-0.004,14
1248,46,23,4.919986266407165,-1.3761631819806803,3,-0.004,9
1249,46,24,3.125153081921717,-1.7944342855797695,2,-0.004,8
1250,46,25,4.869581052678322,-1.5136858727915152,1,-0.004,9
1251,46,26,4.426510636461653,-2.5926438438835495,1,-0.004,14
1252,46,27,4.656155866621708,-3.169901455362787,0,-0.004,19
